final_id,comment_text,comment_id,platform,source_name,date,likesCount,food_appreciation,food_complaint,food_recommendation,food_inquiry,service_appreciation,service_complaint,service_recommendation,service_inquiry,place_appreciation,place_complaint,place_recommendation,place_inquiry,delivery_appreciation,delivery_complaint,delivery_recommendation,delivery_inquiry,price_appreciation,price_complaint,price_recommendation,price_inquiry,treatment_appreciation,treatment_complaint,treatment_recommendation,treatment_inquiry,out_of_scope
156157,arnuthas chwiya et la Musique ad nsel ara myih,48892,tiktok,@le77tizi,2026-01-02T20:38:59.837998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
549376,"Très bon burgers, 2 grandes salles, service au top.",6605,Google Maps,American Burger Factory,2025-10-25T23:08:43.420Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811521,خوياا أبعثلي بريفي شحال تجيني كيماا هاذي بعد يرحم والديك,39366,tiktok,@itchy_food,2026-01-02T19:41:13.058252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156182,كيما هاءي شحال سقامتلو فرار باه ندي نضرة اني مهتم,39064,tiktok,@itchy_food,2026-01-02T19:41:03.054607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
549405,"On a voulu m'arnaquer avec du faux pesto J'ai commandé des penne 3 fromages et pesto, on me ramène un plat de penne avec une sauce fromagère et pas de pesto et on me dit que c'est intégré a la sauce fromagère J'ai signalé l'absence du pesto au serveur qui me dit qu'on a oublié de l'ajouter , il a pris le plat puis est revenu avec une sorte de ""sauce "" verte alors que c'était du persil mixé avec de l'eau et qui était très amer, je me lève alors pour voir la responsable et elle me dit que c'était mentionné ""selon disponibilité"" alors qu'on parlait des trois fromages. On a finit par me servir un autre plat a la place , et le meilleur pour la fin, a la sortie du restaurant la dame me lance "" comme vous savez, le pesto n'est pas très disponible en Algérie , comme le roquefort . "" , il fallait juste supprimer ce plat du menu au lieu d'essayer d'arnaquer les gens. En gros on voulait m'arnaquer avec un plat de penne sauce fromage sans pesto ni trois fromages. à 1500 DA Je déconseille en tout cas.",3597,Google Maps,Laurel Restaurant,2025-11-11T19:28:23.966Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811555,هادا دخلك لكومة ههه  [APPRECIATION],412,instagram,"brother.ts
",2025-01-09T16:30:13.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680500,"Très bel endroit, beaucoup de souvenirs.",35,instagram,6sens_pastry,2025-12-13T20:34:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811580,رقم الهاتف النقال من فضلك,39344,tiktok,@itchy_food,2026-01-02T19:41:12.212765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156226,Sltp golili prv localisation m3rfthach,54374,tiktok,@krunchy_annaba,2026-01-02T21:09:13.156209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811595,bon retour c'est un plaisir bravo,71228,tiktok,@pont_hydra,2026-01-02T22:07:07.993120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549453,خليل رحماني راك. كبش رومانية حشوهالك هههه,10780,Facebook,Dz Forest Restaura,2025-10-15T22:27:50.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287309,Nourriture très bonne et le personnel est super sympa. Je recommande,7755,Google Maps,American Burger said hamdine,2023-08-15T19:13:58.011Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287313,Une référence incontournable à Alger.,3505,Google Maps,Caracoya,2020-10-20T21:04:17.229Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156246,شاف تينال اليوم يهبطلو سروال,11063,Facebook,Restaurant Casa Bella - Draria,2025-07-29T14:48:21.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156247,"Très déçue par ce restaurant qu’on m’a recommandé! Je fais une première commande et le serveur revient en me disant que ce n’est pas disponible, je recommande ensuite un gratin de poulet, et surprise quand je le reçois v’est un gratin de poulet haché, je rappelle le serveur en disant que ce n’était nullement mentionné sur le menu que c’était du poulet haché, il hoche la tête et dit que c’est vrai. Quelques minutes plus tard son supérieur revient avec l’assiette en main et une attitude déplorable, me disant que tous les gratins de poulet était fait avec du poulet haché…. Service médiocre, restaurant à fuir",7297,Google Maps,Restaurant À Petit Feu,2024-08-30T21:03:17.679Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418395,كي تعيطله يقولك شوف نتا ليفرور,41176,tiktok,@streetfood2279,2026-01-02T19:55:22.714592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156258,بتوفيق المزيد من تطور  [APPRECIATION],59998,tiktok,@the_throne_annaba,2026-01-02T21:22:24.294519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
942691,عبدالحق دحماني السوط فيها فيها,13416,Facebook,Restaurant San Benito,2025-10-13T18:38:43.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287332,petit déj disponible ?,61756,tiktok,@restaurant.primo,2026-01-02T21:26:01.045058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680565,"je suis passé une fois, service catastrophique il a avait un serveur qui n'arrêtait pas de fair tomber les chaises créant ainsi des bruits insoutenable, la music étais insoutenable",65468,tiktok,@frono_oran,2026-01-02T21:43:09.522770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680569,شحال هكا كيما راه جاوبنا,70152,tiktok,@restaurantkingsenia,2026-01-02T21:59:18.866668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
549498,"Note entière aux serveurs, un des points négatifs par contre était l'inattention de la caissière, elle n'est pas à sa place.",6299,Google Maps,Casbah Istanbul,2021-11-09T00:34:07.601Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549499,ف فرنسا 20 اورو فساعة ف الجي اك علبالك 90 فيشحال باه تجيبها,46280,tiktok,@damisoran31,2026-01-02T20:21:56.697658,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
942722,عنداكم ديرو عليه كابور,38820,tiktok,@kfc,2026-01-02T19:39:55.022961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680587,نجي غير على جالك تقلشيني عمري  [APPRECIATION],13654,Facebook,Restaurant San Benito,2025-12-18T10:47:35.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
942732,Omar Ichbilya لا يفوتو مثال 70 بروشات تفوت 3500 احسب فقط على 50 هو اكثر,9964,Facebook,Dz Forest Restaura,2025-10-12T22:55:34.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156305,لي يحب يشوف خوه كيما رانا نشوفو فخاوتنا في غزة يروح يأكل عندهم لي ما يحسش بخوه المسلم مهوش منا,37868,tiktok,@kfc,2026-01-02T19:39:22.914420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
811674,Très bien mangé the best ever,7580,Google Maps,American Burger Factory,2025-05-17T13:17:44.554Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156315,اللهم صل وسلم وبارك على سيدنا محمد وعلى اله وصحبه اجمعين عدد خلقه ورضا نفسه وزنه عرشه ومداد كلماته,12302,Facebook,Restaurant San Benito,2025-10-13T20:46:26.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
942750,على الأصول و مشاوي البستان و the corner,58878,tiktok,@maestro_dz13,2026-01-02T21:21:20.566533,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942751,مساكين والله غير، يشفو ممممم تبقا حاير. التقلاش بدراهمي مش بيك,13249,Facebook,Restaurant San Benito,2025-10-28T12:08:24.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287397,تبيعو غالي خو غالي بزاف,10241,Facebook,"  Restaurant elassil








",2025-12-17T19:51:56.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418472,mohand aqvayli,72470,tiktok,@pont_hydra,2026-01-02T22:13:23.171465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
942773,chhal livraison a belgaid?,70686,tiktok,@my_pizza_oran,2026-01-02T22:00:46.260320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811702,"I'm a loyal customer, I always come eat here and bring my guests, I noticed the last two times I noticed that not only the prices increased but the quality the food decreased, the dishes are less consistent full of mostly bread, I ordered Iskander to find myself eating 90% bread! My guests were disappointed and so was I ! Not coming back here for sure",5949,Google Maps,Casbah Istanbul,2024-09-28T18:03:06.101Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942788,غير سعيد حمدين لا لا  [COMPLAINT],36476,tiktok,@seven.times,2026-01-02T19:31:35.133554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680646,Welcome to your home [APPRECIATION],61900,tiktok,@ossy_anaba,2026-01-02T21:27:08.208098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156359,غيل سمك المجمد.,13665,Facebook,Restaurant San Benito,2025-12-16T16:23:30.000Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418513,دجاج بيريمي ولا كيفاه,40422,tiktok,@woodchickendz,2026-01-02T19:45:50.018487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680665,هاذوا كامل . 150,11842,Facebook,Restaurant San Benito,2025-07-29T17:56:34.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811742,نقدر ندي معايا اكل ؟؟,18712,tiktok,@helena,2026-01-02T18:16:17.035643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680676,"Complete service deterioration. ""New"" menu with an unjustifiable increase in all the products prices especially in the pizza section where the same pizzas that we used to order are more expensive with ●significantly less topping ( for example la reine used to have Complete slices of turkey pastrami all over the pizza , now they put in bit of chunks all over it ) ● and a significant decrease in size. It is not my go to place for pizzas anymore.",4822,Google Maps,Hicham cook pizza pasta,2022-07-23T22:31:00.362Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156388,و سلطة فتوش ورق عنب,19516,tiktok,@sultan,2026-01-02T18:17:16.604898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
942829,حطة ربي يبارك,60012,tiktok,@the_throne_annaba,2026-01-02T21:22:25.152135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
549620,الله يبارك مي ولينا نخافوا من مصدرها,12644,Facebook,Restaurant Rais,2025-10-13T13:26:12.000Z,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811768,Vraiment déçue! nous avions commandé une kunafa à emporter au niveau de celui de ben aknoun et voila le résultat une face pas cuite du tout et ce n'est pas la première fois que j'en commande et toujours pas cuite contrairement à celle qu'on mange sur place ! et dire que j'adore leur plats mais c'est plus possible,5591,Google Maps,Casbah Istanbul القصبة اسطنبول,2023-03-23T02:59:55.939Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680697,"400da seulement ! Avant il était à 290da Désolé, mais c’est trop abusé côté prix",46612,tiktok,@oumanger.oran,2026-01-02T20:23:54.132873,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942846,"Le Service est hyyyyypeer long , l’accueil 0 , et leurs pâtes samtin comme pas possible sauf les bolognaises était bonne",71662,tiktok,@opium,2026-01-02T22:10:08.991096,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811776,t9adou dirou fle barquettes,43242,tiktok,@tastycroustydz15,2026-01-02T20:05:12.220786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156417,"Sous le ciel éclatant d’Alger, Un parfum gourmand vient nous envoûter. C’est Hicham Cook Pizza qui invite, À une escapade aux saveurs infinies et subtiles. Sur la pâte légère, une danse se fait, Tomates, fromages, olives en bouquet. Chaque ingrédient, un éclat de passion, Sublimé par l’art, forgé par l’émotion. Au feu ardent, les pizzas s’élèvent, Comme un poème que la flamme achève. Dans chaque bouchée, un voyage se dessine, De l’Italie rêveuse aux ruelles d’Alger divine. Hicham, maître des saveurs authentiques, Compose avec amour des créations uniques. Pour grands et petits, le bonheur est là, Servi chaud, dans un écrin de joie. Alors viens, laisse-toi charmer, Par l’esprit d’un lieu où tout est sincérité. Hicham Cook Pizza, étoile gourmande, Illumine Alger d’une flamme vibrante. Bon appétit, dans ce coin enchanteur, Où chaque pizza est faite avec le cœur.  (avis d'un Français qui vote la droite) [APPRECIATION]",4121,Google Maps,هشام كوك بيتزا,2025-01-16T23:01:40.050Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549634,J’ai déjà pris un sandwich boeuf et des frites gourmandes j’ai adooooooorééé [APPRECIATION],33160,tiktok,@new_yorkais,2026-01-02T19:20:36.126418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418580,عندك الحق في ادي وسي,58186,tiktok,@vilageneige_annaba,2026-01-02T21:19:46.706492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
549655,The food was amazing and fast service too,6876,Google Maps,American Burger Factory,2025-07-20T16:43:54.792Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942881,Allahuma bareek excellent restaurant for food to service and decoration,7476,Google Maps,Restaurant À Petit Feu,2024-06-10T15:50:12.774Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942890,Service lent . Qualité prix c chair,20252,tiktok,@sebs_garden,2026-01-02T18:18:16.775972,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811819,واحد كي يعود جيعان مايقدرش يخير ويقول هذا خير من هذا الاطباق كلها مفضلة لكن كي يشبع يولي يخير ويقول هذا خير من هذا,9542,Facebook,Restaurant Tabarka Annaba,2025-12-28T15:25:51.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680749,oui exactement,21344,tiktok,@triple_,2026-01-02T18:22:06.933387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418608,خويا شريت بطاطا ليوم شحال دارت ونتا تحاسب في kfc,38020,tiktok,@kfc,2026-01-02T19:39:26.429106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680760,مغارة الأسعار العجيبة,9041,Facebook,"

Sultan Restaurants
",2025-12-02T18:38:45.000Z,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811833,J’aime bien ton contenu please encore des bon plans à Oran  [APPRECIATION],14130,tiktok,@les_jumelles,2026-01-02T18:01:16.708095,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156474,مكلة تيعكم ملاحة و هنا ديما عندكم سرفيس و نظافة  [APPRECIATION],53664,tiktok,@mega_pizza_annaba,2026-01-02T21:07:56.462709,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
418619,magnifique  [APPRECIATION],60722,tiktok,@seraidi.live.z,2026-01-02T21:22:57.443462,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418624,علاش متقولوش وين بلاصة البلدية ولا نحوسو عليكم ولا كيفاه,12757,Facebook,Restaurant Rais,2025-10-13T12:22:12.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549710,وحش,71968,tiktok,@signature.dz,2026-01-02T22:12:08.065486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
549714,sans commentaire,2185,instagram,teyr_ellil,2025-03-13T11:06:14.000Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156501,oui ma chérie et le prix tu nous a p dit,13118,Facebook,Restaurant San Benito,2025-10-13T09:44:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942936,كي كنت خدامة تم ناكل غير فمطاعم كلاس وماكلة top,71128,tiktok,@paradou_restaurant,2026-01-02T22:05:01.462613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287577,"Pour ma deuxième fois chez Hicham Cook, je suis encore ébahi par la qualité de leur pizza, la pâte est moelleuse et bonne, j'ai pu goûter aussi leurs boissons qui sont délicieuses. L'endroit respecte le design Hicham Cook, c'est la même déco que dans ses autres resto. Rien à dire",4651,Google Maps,Hicham cook pizza pasta,2025-07-26T22:03:40.110Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287579,"Plus de pub que de réalité. Longue attente à la porte, cuisine moyenne, pas de sanitaires, ni même où se laver les mains? ! Salle exigue, pas d'aération, trop de bruit avec la sono. Bref, je ne recommande pas du tout sans oublier la note très salée.",5895,Google Maps,Casbah Istanbul,2025-07-16T14:15:53.966Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811870,"Aujourd'hui, mes amies et moi sommes allées à Casbah Istanbul pour goûter kunafe. On nous a conduites à notre table et on nous a donné le menu, des fourchettes, des couteaux et des serviettes. Nous avons choisi kunafe simple et une autre au pistache. Un vieux serveur a pris nos commandes et a commencé à répéter ""hada makan? "" deux fois (comme si il était pas satisfait). Puis, il a enlevé les fourchettes et les couteaux avec colère, sans que je comprenne pourquoi, et il a aussi pris les serviettes. Il a dit que kunafe devait se manger avec les mains. L'une de nous lui a gentiment demandé de laisser au moin une fourchette, car nous ne sommes pas habituées à manger kunafe avec les MAINS. mais il a refusé, affirmant que c'était les règles ici, ""service y9ol haka! "". Ses expressions faciales et ses manières étaient tellement impolies que nous avons eu l'impression de demander une grande faveur ( UNE FOURCHETTE). Le serveur était inutilement désagréable et constamment provocateur. Si il était en mauvaise humeur, cela ne justifiait pas son comportement envers nous. Je ne savais pas que les serviettes étaient également interdites avec kunafe. Quel genre de restaurant refuse impoliment de donner des fourchettes aux clientes et insiste autant ? Je ne recommande pas ( On a annulé la commande ).",5951,Google Maps,Casbah Istanbul,2024-09-24T19:43:03.306Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287591,ماشاء الله ربي يوفقكم  [APPRECIATION],2049,instagram,"the____bakery
",2025-09-11T13:58:16.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
811883,Tres satisfaite … une tres belle expérience… un accueil chaleureux… un service tres rapide… la cuisine est tres tres bonne… les desserts tres délicieux,7182,Google Maps,Restaurant À Petit Feu,2024-12-23T18:31:37.781Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287598,"Un accueil chaleureux. Des serveurs qualifiés, très à l’écoute et d’une sympathie que l’on trouve pas ailleurs. La nourriture est correcte. El Méchoui était très bon. En plus de sa dans mon cher quartier Kouba  En ce qui concerne les prix, bon ben c’est tout à fait normal vu que tout est devenu cher; même quand on cuisine à la maison . [APPRECIATION]",8030,Google Maps,Restaurant À Petit Feu,2023-01-17T01:24:12.613Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680821,اكتبيلنا الوصفة من فضلك,14720,tiktok,@cuisineofalgeria,2026-01-02T18:05:58.326535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549752,ربي يبارك,28016,tiktok,@amine.lacantine,2026-01-02T18:45:36.156422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287615,كون جيت لتما ان بعتها البرا,17016,tiktok,@user5834669559361,2026-01-02T18:10:53.059388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680836,حسبت راح يقول 120 ألف,47536,tiktok,@bazookadz,2026-01-02T20:32:28.315630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287622,retour d'une Algérie que l'on croyait perdue à jamais ?,71254,tiktok,@pont_hydra,2026-01-02T22:07:17.288582,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
418709,Ça a complètement changer,71542,tiktok,@california_cafe,2026-01-02T22:09:07.134416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680855,La cuisine marocaine est delicieuse et la cuisine Algerienne aussi [APPRECIATION],17012,tiktok,@user5834669559361,2026-01-02T18:10:53.059385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680858,شكرا !,6563,Google Maps,Restaurant À Petit Feu,2025-09-06T23:03:19.594Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287645,J'ai hésite avant de passer au resto mais je ne le regrette pas on a pris des pizza et des pâtes aux crevettes tout le monde a aimer ce qu'il a mangé. La boisson pina colada etqit pqs bonne par contre très sucre et goût artificiel. Les glaces sont bonnes herrison et banana split. Sinon c'était propre et les serveurs très gentils et respectueux.,4148,Google Maps,هشام كوك بيتزا,2024-12-15T21:37:10.959Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680862,En fin un endroit bahiii,20004,tiktok,@villa_frere,2026-01-02T18:17:42.664357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287650,مخصكش خدام,47304,tiktok,@street_food,2026-01-02T20:31:26.732623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
943012,تعملون عيد ميلاد,62638,tiktok,@allechante,2026-01-02T21:30:53.973732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
418725,تاريف من فضلك,67332,tiktok,@bladi_oran,2026-01-02T21:51:43.061167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811952,"Bon accueil, très bonne cuisine, l'amabilité , la bonne prise en charge bien sur avec un très bon gérant vive la kabili",7304,Google Maps,American Burger Factory,2025-05-24T21:06:50.911Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287682,win exact fel kouba?,47744,tiktok,@snackcheesekou.ko,2026-01-02T20:32:49.728565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811974,وشحال,16398,tiktok,@soltane.el.kababe,2026-01-02T18:08:23.862103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156616,Very nice experience the food is delicious thank you for your service !,5339,Google Maps,Casbah Istanbul القصبة اسطنبول,2023-11-08T11:33:51.002Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943049,j'ai etai cette été franchement c'est super bon,68812,tiktok,@cote_oran,2026-01-02T21:57:34.598262,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287691,راني نعيطلكم مش قاعدين ترفدو,33972,tiktok,@restaurant_gizay,2026-01-02T19:22:55.708523,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418767,من اروع المطاعم التي زرتها,3139,Google Maps,تاج محل بن عكنون,2022-12-12T12:37:40.451Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943073,Sha ftork,31102,tiktok,@lasombra.dz,2026-01-02T19:10:10.847053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812010,كارثة la cata à éviter,629,instagram,budz.dz,2024-10-16T13:20:56.000Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549869,"Nous avons manger moi et mes amis , le service était parfait , tout était succulent , on a vraiment très très bien mangé , très très accueillant , les repas sont généreux , cadre magnifique , salle de prières au RDC AU TOP DU TOP, ET LES PRIX SONT VRAIMENTS RAISONNABLES  [RECOMMENDATION]",6486,Google Maps,Restaurant À Petit Feu,2025-12-06T14:23:36.905Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943096,"Excellent de l’entrée au restaurant au dessert, accueil et personnel chaleureux, service rapide, techeruke shokran",5472,Google Maps,قصبة اسطنبول,2023-08-03T23:19:13.246Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156666,هههههه مقلوب هذا اخي,53420,tiktok,@piadzo_food23,2026-01-02T21:07:13.112009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680957,هذيك يروحو ليها الناس لي عندهم بزاف الدراهم علخاطر ماينضروش فالجيب كي يحشيهالهم أخينا فالأسعار . وزيد المشكل كاين لي يحبو يدعموه والله مجرد ضجة هذا مكان واحد يعرف صلاحو والله مايخدل ليها,10384,Facebook,Restaurant Casa Bella - Draria,2025-12-08T05:28:26.000Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
